Segment Histogram:
1336164 1336231 11.49
1336425 1336432 5.05
1339352 1339368 5.02
1340234 1340253 5.24
1340780 1340782 5.17
1342118 1342127 6.58
1342345 1342358 5.67
1343473 1343478 6.44
1345590 1345648 7.62
1345832 1345859 7.44
1345969 1345979 6.31
1346049 1346058 5.57
1346201 1346214 7.63
1347600 1347622 5.60
1347696 1347726 5.82
1348501 1348533 5.40
1348626 1348648 5.64
1348904 1348917 5.67
1349598 1349599 5.39
1350815 1350907 7.79
1356219 1356221 5.17
1357305 1357307 6.13
1357341 1357385 9.58
1360217 1360222 5.48
1360688 1360731 5.85
1361375 1361386 6.15
1361609 1361615 9.17
1362600 1362679 5.82
1363363 1363397 8.83
1364437 1364443 5.27
1366392 1366396 5.70
1370198 1370219 6.81
1370682 1370683 5.39
1371794 1371809 5.15
1371901 1371908 6.01
1372518 1372524 6.27
1373934 1373942 5.84
1374371 1374404 7.18
1374965 1374967 5.17
1377054 1377082 6.30
1379129 1379149 7.02
1379902 1379944 5.25
1381464 1381470 10.13
1381556 1381559 5.91
1381952 1381964 6.84
1383655 1383678 6.43
1383896 1383898 6.18
1384638 1384660 6.64
1385768 1385788 5.16
1386479 1386482 5.91
1387341 1387387 5.35
1388573 1388588 6.19
1388930 1388939 6.54
1389227 1389265 6.06
1389494 1389502 5.80
1391175 1391202 6.52
1391363 1391374 6.15
1392897 1392971 5.90
1393296 1393321 5.09
1393482 1393488 5.27
1394342 1394391 7.51
1394744 1394749 5.48
1396236 1396243 7.97
1396628 1396650 12.41
1397404 1397447 9.91
1398179 1398206 5.51
1399167 1399168 5.39
1401157 1401158 5.39
1401855 1401858 5.91
1403878 1403890 7.89
1407563 1407580 6.72
1407782 1407791 8.49
1408558 1408567 6.53
1412174 1412189 5.20
1414098 1414114 5.03
1414451 1414455 5.70
1415827 1415844 6.72
1417511 1417515 5.70
1418056 1418063 5.05
1419536 1419649 7.18
1420009 1420011 5.17
1420639 1420654 7.15
1420724 1420751 5.43
1421692 1421706 5.42
1421800 1421803 5.91
1422029 1422049 5.17
1422597 1422618 5.90
1429779 1429854 5.73
1431276 1431282 7.23
1432162 1432172 5.36
1433377 1433387 6.36
1433855 1433865 7.27
1433938 1433952 5.45
1434520 1434524 6.65
1436949 1436976 6.47
1437218 1437266 5.81
1437527 1437617 8.37
1439164 1439184 8.08
1441932 1442001 11.93
1442219 1442248 8.04
1442398 1442408 5.42
1443420 1443455 5.75
1443671 1443677 5.23
1444132 1444142 6.31
1445252 1445253 5.39
1446276 1446295 10.16
1447119 1447195 9.46
1448887 1448908 7.86
1449316 1449318 5.17
1449872 1449897 5.95
1450123 1450133 5.36
1452126 1452165 8.77
1452445 1452456 6.16
1453269 1453275 6.22
1454422 1454423 5.39
1457277 1457313 6.49
1458149 1458174 6.01
1459557 1459559 5.17
1460843 1460871 7.26
1460971 1460989 5.56
1461292 1461318 7.74
1461641 1461673 7.40
1462637 1462640 5.96
1464263 1464338 8.67
1466330 1466358 7.31
1466856 1466867 5.20
1468086 1468116 5.79
1468187 1468191 5.70
1469036 1469050 7.45
1469852 1469875 6.39
1471013 1471039 9.55
1471533 1471542 6.59
1471660 1471706 5.16
1472295 1472334 8.71
1472906 1472915 5.57
1473570 1473607 5.33
1476423 1476426 5.97
1479054 1479065 8.11
1479620 1479629 7.49
1479899 1479936 5.32
1480400 1480409 5.59
1481424 1481445 5.87
1481510 1481538 7.32
1482754 1482785 6.58
1483474 1483480 6.22
1483557 1483564 5.05
1485126 1485133 5.01
1485648 1485680 7.32
1486190 1486213 5.47
1487415 1487425 6.31
1487771 1487790 6.28
1488117 1488118 5.39
1489955 1489970 5.24
1490313 1490330 5.77
1490585 1490590 6.49
1490815 1490822 5.06
1491387 1491448 5.87
1491735 1491807 7.33
1492431 1492441 5.36
1492958 1492974 6.98
1493045 1493073 5.21
1493194 1493208 5.45
1493667 1493673 5.27
1496850 1496851 5.39
1498672 1498679 6.01
1500650 1500719 7.07
1500891 1500906 5.20
1501335 1501339 5.76
1503732 1503778 5.34
1504905 1504908 5.91
1505973 1505976 5.96
1506175 1506190 8.15
1506527 1506595 8.27
1509367 1509371 5.70
1509807 1509825 5.56
1510097 1510109 5.88
1510469 1510493 5.22
1511300 1511312 5.88
1511658 1511672 5.45
1512149 1512173 11.03
1512603 1512634 5.61
1513218 1513237 5.33
1514696 1514741 6.52
1515523 1515574 7.12
1516387 1516406 6.33
1516504 1516522 5.56
1519026 1519031 5.48
1519350 1519352 5.17
1519528 1519532 5.70
1519620 1519683 6.36
1520681 1520742 5.87
1520930 1520994 6.34
1521697 1521715 6.50
1522430 1522455 5.95
1523171 1523178 5.05
1523617 1523627 5.36
1523742 1523777 9.70
1525054 1525065 6.11
1528021 1528026 6.44
1528281 1528286 5.48
1529250 1529285 6.66
1529735 1529802 6.50
1530191 1530260 11.03
1530797 1530839 10.98
1531429 1531431 6.13
1533117 1533131 5.37
1533574 1533613 6.80
1533782 1533812 5.92
1533908 1533948 7.55
1534777 1534793 5.03
1534932 1534962 6.78
1535130 1535208 6.95
1535765 1535783 8.51
1536156 1536158 5.17
1536672 1536681 5.57
1537947 1537965 5.59
1538943 1538945 5.17
1541275 1541279 5.70
1543045 1543082 5.23
1543130 1543154 5.17
1543392 1543407 6.24
1544113 1544117 5.70
1544257 1544291 9.79
1544479 1544541 6.58
1545291 1545316 5.99
1547369 1547372 5.91
1547526 1547565 5.85
1547830 1547850 5.13
1550097 1550108 5.14
1552766 1552817 8.09
1553908 1553926 7.55
1555297 1555298 5.39
1556144 1556146 5.17
1557204 1557227 6.39
1558183 1558204 6.87
1559691 1559762 7.64
1561291 1561336 7.37
1562605 1562610 6.44
1563184 1563217 7.14
1563632 1563664 7.35
1564203 1564213 5.41
1565049 1565055 7.23
1565299 1565300 5.39
1565448 1565529 5.49
1567067 1567090 5.48
1567269 1567307 5.15
1570203 1570214 5.20
1574807 1574814 6.01
1574978 1574979 5.39
1575884 1575920 5.45
1577167 1577178 5.11
1577856 1577858 5.17
1578322 1578326 6.70
1579306 1579316 5.41
1580174 1580232 5.53
1581980 1582003 5.42
1582811 1582823 8.80
1583596 1583615 5.38
1584141 1584155 5.46
1584329 1584360 6.62
1586322 1586406 8.61
1586729 1586739 5.36
1589375 1589496 6.37
1590160 1590186 8.60
1590757 1590767 7.37
1590931 1590936 5.48
1592846 1592864 5.54
1594964 1595005 5.37
1600303 1600347 5.63
1601183 1601229 5.25
1601692 1601775 5.06
1602249 1602250 5.39
1602813 1602824 6.10
1602893 1602964 8.45
1605880 1605944 7.10
1606015 1606017 5.17
1609250 1609288 6.07
1609959 1609962 5.96
1610441 1610494 7.65
1610861 1610903 7.11
1612513 1612544 5.72
1612945 1612964 5.38
1613362 1613366 5.70
1614224 1614230 5.27
1617086 1617119 7.17
1617306 1617319 7.58
1617432 1617452 5.13
1617787 1617799 5.88
1618488 1618520 7.35
1618569 1618582 7.63
1621390 1621392 7.13
1622257 1622294 6.27
1622588 1622634 7.25
1623535 1623565 5.87
1624063 1624071 5.79
1626040 1626061 5.87
1627411 1627416 5.48
1627485 1627490 5.48
1628436 1628483 5.08
1628897 1628916 5.33
1629170 1629185 5.24
1629899 1629903 5.70
1630925 1630940 5.28
1633376 1633383 6.05
1633492 1633517 5.86
1634552 1634560 5.79
1635953 1635992 5.85
1636248 1636273 6.90
1636491 1636524 7.22
1637151 1637167 5.98
1638324 1638343 5.42
1638380 1638390 6.31
1638734 1638833 11.02
1640273 1640284 5.11
1641827 1641832 5.48
1643529 1643549 5.03
1643707 1643712 6.44
1646642 1646664 9.59
1647256 1647267 5.14
1649405 1649428 10.25
1650226 1650227 5.39
1650921 1650947 7.69
1651089 1651206 12.14
1651571 1651607 5.50
1654063 1654087 6.21
1655754 1655795 6.43
1657074 1657076 5.17
1659720 1659723 5.91
1661556 1661642 9.08
1662683 1662687 5.70
1663193 1663254 6.93
1663372 1663383 5.19
1663465 1663488 5.43
1663737 1663753 5.98
1666653 1666720 5.45
1668342 1668375 6.13
1668583 1668598 5.24
1670080 1670158 6.03
1670531 1670551 7.07
1670696 1670713 5.76
1671346 1671368 9.61
1671522 1671525 6.87
1672370 1672374 5.70
1672615 1672625 5.41
1675970 1676000 6.84
1676448 1676457 5.62
1676674 1676681 5.01
1680761 1680762 5.39
1680907 1680917 6.36
1682355 1682366 5.14
1682846 1682861 6.19
1683723 1683752 6.14
1684469 1684494 5.00
1686345 1686349 5.70
1690569 1690612 8.90
1690772 1690774 5.17
1691717 1691742 6.90
1691922 1691953 6.61
1692564 1692579 5.24
1693054 1693066 5.88
1693339 1693359 7.07
1693425 1693509 7.65
1694927 1694936 5.49
1695171 1695174 6.87
1696685 1696694 7.49
1697673 1697678 6.49
1698006 1698019 5.72
1699153 1699167 9.36
1701591 1701624 5.19
1703024 1703041 6.81
1704135 1704137 5.17
1704861 1704867 6.22
1706858 1706864 5.33
1707374 1707380 5.27
1708824 1708840 5.08
1711265 1711306 6.37
1712625 1712652 5.48
1712796 1712801 5.48
1714043 1714059 6.94
1714357 1714378 9.72
1716349 1716356 5.05
1717898 1717976 5.09
1718928 1718950 5.69
1720031 1720053 6.61
1720406 1720460 7.39
1720568 1720635 5.60
1722461 1722510 5.69
1725685 1725696 6.10
1726486 1726521 6.67
1727627 1727632 5.48
1729102 1729106 5.70
1732348 1732379 5.66
1733880 1733901 5.90
1736253 1736260 6.96
1737745 1737806 9.75
1738253 1738276 5.48
1739458 1739464 5.27
1739801 1739830 5.10
1739904 1739910 6.27
1741244 1741303 7.26
1743108 1743180 6.33
1743229 1743262 8.01
1743675 1743716 5.37
1744072 1744079 5.01
1745407 1745409 5.17
1745976 1745983 5.11
1746668 1746705 5.33
1748299 1748315 7.89
1748430 1748473 5.03
1748934 1748954 5.16
1749273 1749287 6.41
1750292 1750359 7.46
1750544 1750546 5.17
1751116 1751128 5.85
1751279 1751332 5.60
1752261 1752263 6.13
1753711 1753730 5.39
1754132 1754212 5.56
1754558 1754583 5.99
1755077 1755110 6.18
1755809 1755813 5.70
1759560 1759598 6.02
1760049 1760131 6.22
1760306 1760308 5.17
1760798 1760799 5.39
1761680 1761732 6.82
1764331 1764349 8.51
1764509 1764537 5.36
1765527 1765547 6.08
1765623 1765637 5.42
1765763 1765777 5.46
1767016 1767067 7.04
1768009 1768052 6.94
1768709 1768714 5.48
1770542 1770567 5.99
1770998 1771059 8.78
1771440 1771458 9.46
1772031 1772036 7.44
1773134 1773170 5.53
1778192 1778331 7.21
1779125 1779139 5.45
1780205 1780241 7.40
1781029 1781071 8.12
1781475 1781526 8.03
1782566 1782569 5.96
1784221 1784249 5.35
1785091 1785112 5.82
1786742 1786757 5.25
1786979 1787009 6.74
1787417 1787441 5.27
1789176 1789189 6.67
1790421 1790424 5.91
1790520 1790540 5.03
1791828 1791831 5.91
1792431 1792465 6.88
1793237 1793262 7.00
1793377 1793389 5.93
1793742 1793746 5.70
1797938 1797956 5.59
1798052 1798067 7.24
1798450 1798454 7.66
1799844 1799872 5.31
1800939 1800940 5.39
1801756 1801771 7.23
1804980 1805004 9.08
1805196 1805209 5.67
1806948 1806949 6.39
1809423 1809496 6.26
1809637 1809642 6.44
1810041 1810143 5.78
1812179 1812232 5.65
1813138 1813153 6.20
1813600 1813647 6.04
1814660 1814686 5.74
1815385 1815394 6.53
1816457 1816499 5.30
1817871 1817883 5.88
1818924 1818935 6.15
1819403 1819422 5.34
1821093 1821094 6.39
1822651 1822691 5.58
1823194 1823195 5.39
1823303 1823309 6.22
1825848 1825873 7.86
1827622 1827648 9.65
1827724 1827792 5.33
1828272 1828279 7.01
1833245 1833322 7.24
1833656 1833682 6.75
1835074 1835087 5.72
1836397 1836437 6.62
1840071 1840098 8.43
1840438 1840445 5.05
1840778 1840801 5.42
1842893 1842927 6.97
1843593 1843618 5.00
1846277 1846286 6.53
1846438 1846456 5.54
1847216 1847239 7.38
1848286 1848289 5.96
1848420 1848506 13.14
1851188 1851208 6.07
1851610 1851620 6.33
1851711 1851751 7.45
1851806 1851817 6.10
1854287 1854311 5.17
1854713 1854720 6.01
1855910 1855921 5.14
1856882 1856914 5.39
1857869 1857880 5.19
1858141 1858168 5.56
1860237 1860241 5.70
1861351 1861384 7.09
1862148 1862172 5.21
1862530 1862532 5.17
1862794 1862807 5.67
1864309 1864317 6.79
1865165 1865201 5.55
1866050 1866080 5.84
1866948 1866964 6.98
1869293 1869349 5.87
1870955 1870956 5.39
1871626 1871637 6.16
1871977 1872006 5.95
1872699 1872706 7.01
1875549 1875571 6.59
1876605 1876610 5.48
1876712 1876720 5.79
1876962 1877005 5.85
1877907 1877917 5.42
1880253 1880268 7.20
1880439 1880499 6.14
1882163 1882206 5.03
1882260 1882271 5.06
1883994 1884011 6.72
1886043 1886076 9.10
1886293 1886300 6.01
1886941 1886950 5.57
1890407 1890418 5.14
1890692 1890720 5.35
1890750 1890774 6.17
1890909 1890918 8.49
1893951 1893998 6.08
1895329 1895337 5.84
1895713 1895738 7.95
1896943 1896973 8.79
1897079 1897097 5.56
1899272 1899303 5.57
1899733 1899756 6.43
1900531 1900569 5.10
1900956 1900987 8.48
1903436 1903448 5.88
1904642 1904689 8.02
1904845 1904864 5.24
1905330 1905339 7.49
1906146 1906168 9.56
1906493 1906525 6.31
1909164 1909182 5.60
1910126 1910154 5.31
1910223 1910225 5.17
1910559 1910626 9.44
1913559 1913565 5.27
1914888 1914907 6.28
1919218 1919258 5.54
1919724 1919826 6.59
1921197 1921204 6.01
1922011 1922013 5.17
1922410 1922421 6.15
1924200 1924247 5.99
1925275 1925281 5.27
1925965 1925978 10.49
1926779 1926800 6.86
1927943 1927970 6.52
1928557 1928578 7.81
1929724 1929730 5.27
1930226 1930234 5.75
1931334 1931346 8.80
1933427 1933447 6.07
1934207 1934265 6.57
1936599 1936650 5.13
1937505 1937516 7.10
1937862 1937939 9.25
1938530 1938540 5.27
1940979 1940994 5.25
1942155 1942181 6.70
1943219 1943252 5.14
1944845 1944863 5.59
1945305 1945384 7.91
1945692 1945754 7.49
1947250 1947278 8.17
1949402 1949494 6.94
1950043 1950047 6.65
1950677 1950706 7.01
1950933 1950975 5.29
1951632 1951637 5.48
1953119 1953161 8.12
1956044 1956061 9.58
1957901 1957909 5.79
1957960 1957965 5.48
1958184 1958216 6.36
1960308 1960332 6.21
1960737 1960750 7.63
1962217 1962228 5.15
1962355 1962364 5.57
1963014 1963035 6.81
1963100 1963101 5.39
1963955 1963987 5.45
1965974 1966002 9.17
1966219 1966233 5.45
1967676 1967717 5.42
1968324 1968343 5.33
1970255 1970261 5.27
1970478 1970483 5.53
1972053 1972105 8.86
1976871 1976919 7.72
1977328 1977371 5.85
1977722 1977760 6.98
1979700 1979760 8.01
1981248 1981254 5.27
1981537 1981548 6.10
1981779 1981835 6.95
1982378 1982416 5.11
1983943 1983949 6.22
1984340 1984369 6.99
1984843 1984847 5.70
1985303 1985337 5.98
1986460 1986481 5.90
1986553 1986583 6.70
1987249 1987264 5.25
1987598 1987603 5.48
1990229 1990250 5.01
1990985 1991005 5.13
1991200 1991203 6.87
1991845 1991881 10.36
1993083 1993159 7.38
1993215 1993225 6.31
1994552 1994574 5.69
1995468 1995469 5.39
1995709 1995718 6.53
1995774 1995794 6.08
1996254 1996301 5.98
1998312 1998341 6.14
1998779 1998786 5.06
1999768 1999769 5.39
2000197 2000249 7.88
2001018 2001060 5.16
2002761 2002776 9.19
2002851 2002866 5.25
2003550 2003553 6.87
2005491 2005502 5.11
2007411 2007412 5.39
2007710 2007745 7.66
2008173 2008193 8.94
2008301 2008347 6.30
2009079 2009085 6.22
2009823 2009833 5.36
2010404 2010430 5.79
2010725 2010728 5.91
2010993 2010997 5.70
2011095 2011115 6.13
2011399 2011422 9.29
2011697 2011700 5.91
2013738 2013768 7.74
2013991 2014027 5.50
2016189 2016196 5.01
2016967 2016974 5.05
2017230 2017238 5.84
2017643 2017662 6.28
2019463 2019476 5.67
2022272 2022291 7.29
2023232 2023249 5.76
2023782 2023788 6.27
2024260 2024261 5.39
2026156 2026167 5.20
2026268 2026296 8.23
2027260 2027291 10.44
2030844 2030845 5.39
2031621 2031628 6.05
2032562 2032582 5.03
2036043 2036044 5.39
2036940 2036990 7.35
2037129 2037184 5.27
2037788 2037837 7.51
2040845 2040851 5.28
2040922 2040974 5.01
2043300 2043303 5.91
2043470 2043476 6.22
2044536 2044547 5.15
2044692 2044719 5.53
2046032 2046042 5.37
2047776 2047787 6.10
2048148 2048158 6.31
2048822 2048833 6.10
2052051 2052080 7.01
2054633 2054638 5.48
2057913 2057973 5.20
2058125 2058127 5.17
2058909 2058923 9.36
2060061 2060075 6.46
2060595 2060601 5.27
2061267 2061336 6.02
2062048 2062075 6.52
2062652 2062675 6.47
2063898 2063939 8.28
2064061 2064072 9.01
2067579 2067605 6.79
2068916 2068939 6.39
2069026 2069079 6.61
2069286 2069291 7.39
2071387 2071415 5.36
2072569 2072580 6.11
2072853 2072866 10.58
2075829 2075835 5.23
2076291 2076298 6.01
2076347 2076353 6.22
2079640 2079656 6.02
2079982 2079984 5.17
2080139 2080180 5.46
2082876 2082901 5.00
2083567 2083581 5.42
2083919 2083937 5.60
2084289 2084292 5.91
2085452 2085482 5.93
2085765 2085771 5.27
2086235 2086246 5.15
2088601 2088606 5.48
2088864 2088895 7.66
2089656 2089657 5.39
2090022 2090027 5.48
2090976 2090998 6.64
2091703 2091771 6.36
2092766 2092788 7.69
2092999 2093007 5.84
2093337 2093364 5.51
2095972 2095995 6.43
2101070 2101152 5.23
2102418 2102440 5.65
2104598 2104624 5.74
2106865 2106884 9.20
2108159 2108178 6.28
2109047 2109144 10.70
2111120 2111154 5.88
2111630 2111676 6.20
2111806 2111862 7.00
2113647 2113648 5.39
2114927 2114934 6.01
2120286 2120288 5.17
2123208 2123212 5.70
2124585 2124589 8.65
2125502 2125513 5.15
2125942 2126019 6.26
2126882 2126931 8.38
2128179 2128190 5.15
2128795 2128796 5.39
2130998 2131045 9.95
2132753 2132789 5.50
2132837 2132870 6.23
2134244 2134307 12.41
2134645 2134658 6.67
2135648 2135655 6.01
2138030 2138049 6.28
2138264 2138339 7.78
2138449 2138450 5.39
2139636 2139638 5.17
2140388 2140408 8.98
2141445 2141474 5.13
2143750 2143790 5.59
2145044 2145050 5.27
2146017 2146024 6.01
2146294 2146336 7.07
2147071 2147097 6.69
2147437 2147458 6.81
2148473 2148496 6.38
2148591 2148604 6.67
2148982 2149020 5.15
2149212 2149237 6.95
2149655 2149660 5.48
2150108 2150124 6.02
2151945 2151951 6.22
2152148 2152214 8.68
2152256 2152282 5.74
2152905 2152953 6.80
2153631 2153642 6.15
2153813 2153816 7.87
2154231 2154248 6.73
2154432 2154461 5.10
2158127 2158134 5.05
2159712 2159741 8.05
2159810 2159821 8.06
2160587 2160624 8.18
2161103 2161110 5.06
2161409 2161410 5.39
2162922 2162966 5.63
2163297 2163303 5.31
2164540 2164549 6.53
2164711 2164713 5.17
2165687 2165688 5.39
2166024 2166028 6.65
2167973 2167996 7.38
2168435 2168445 6.36
2168865 2168897 5.49
2169129 2169186 7.74
2170189 2170190 5.39
2170347 2170349 5.17
2172232 2172233 5.39
2173332 2173363 8.52
2174324 2174343 5.38
2175748 2175750 6.18
2176007 2176022 6.19
2176330 2176372 5.16
2176741 2176747 5.27
2176848 2176857 5.62
2179356 2179372 7.02
2180022 2180035 7.58
2180562 2180564 5.17
2180730 2180731 5.39
2181040 2181091 5.13
2184696 2184743 5.07
2184940 2184958 5.64
2185575 2185585 5.36
2186231 2186300 6.97
2187989 2188032 6.84
2192158 2192176 7.46
2192821 2192827 5.27
2193051 2193120 6.02
2193509 2193530 5.87
2193656 2193688 6.43
2194430 2194457 8.48
2195063 2195073 7.27
2196100 2196133 6.10
2197229 2197238 5.57
2199591 2199603 5.90
2202086 2202100 7.45
2204933 2204937 7.66
2208548 2208554 11.13
2208923 2208934 5.06
2209011 2209047 5.45
2209163 2209176 5.68
2209888 2209892 5.70
2210371 2210421 5.30
2211325 2211332 6.01
2212241 2212265 7.21
2212413 2212445 7.30
2215110 2215127 5.77
2215281 2215294 7.63
2215779 2215813 6.07
2216508 2216534 6.60
2216592 2216594 5.17
2216964 2216980 5.07
2218184 2218201 5.76
2218414 2218429 7.15
2219746 2219753 5.05
2219975 2219991 7.89
2220572 2220638 10.62
2221344 2221374 5.96
2224358 2224389 5.62
2225564 2225568 5.70
2227247 2227249 5.17
2227711 2227746 10.58
2230786 2230814 8.21
2230969 2231000 5.67
2231373 2231379 5.27
2232494 2232506 5.88
2232745 2232804 9.17
2233735 2233738 5.91
2234454 2234456 5.17
2234855 2234888 6.18
2235443 2235447 5.70
2235835 2235849 7.36
2236211 2236216 5.48
2238747 2238755 5.79
2238909 2238928 5.38
2239028 2239036 13.61
2239828 2239889 5.84
2240204 2240228 7.12
2241093 2241122 6.99
2241628 2241661 11.06
2242546 2242558 6.85
2243703 2243729 7.69
2246345 2246356 6.15
2246602 2246623 6.81
2248425 2248426 5.39
2250277 2250342 5.02
2251757 2251774 8.68
2253174 2253212 11.88
2256620 2256661 5.42
2256817 2256833 6.93
2257451 2257488 5.28
2259132 2259140 5.80
2259180 2259203 5.43
2259698 2259715 5.77
2259905 2259916 7.10
2260981 2260982 5.39
2261491 2261533 5.11
2261777 2261779 5.17
2261873 2261874 5.39
2262870 2262895 5.04
2263196 2263227 5.62
2263695 2263740 7.46
2264326 2264338 5.88
2264759 2264783 5.22
2265247 2265249 5.17
2265931 2265933 5.17
2267288 2267314 5.78
2267868 2267878 6.31
2268819 2268858 10.72
2270263 2270265 7.13
2271504 2271524 6.08
2274381 2274387 5.27
2277929 2277959 5.88
2278622 2278707 6.43
2279037 2279069 6.31
2280118 2280124 5.33
